id,code,ns,count
HUBU-HOS.MI.BH110R-0,HUBU-HOS.MI.BH110R,0,1.0
HUBU-HOS.MI.BH442R-0,HUBU-HOS.MI.BH442R,0,2.0
HUBU-HOS.MI.BH642R-0,HUBU-HOS.MI.BH642R,0,2.0
HUBU-HOS.MI.BM235R-0,HUBU-HOS.MI.BM235R,0,1.0
HUBU-HOS.NEF.BC445R-0,HUBU-HOS.NEF.BC445R,0,1.0
HUBU-HOS.NEO.6346C-0,HUBU-HOS.NEO.6346C,0,4.0
HUBU-HOS.NEO.AE1700 -0,HUBU-HOS.NEO.AE1700 ,0,2.0
HUBU-HOS.NEO.AN380R-0,HUBU-HOS.NEO.AN380R,0,1.0
HUBU-HOS.NEO.BC110R-0,HUBU-HOS.NEO.BC110R,0,1.0
HUBU-HOS.NEO.BN004R-0,HUBU-HOS.NEO.BN004R,0,1.0
HUBU-HOS.NEUC.BC346R-0,HUBU-HOS.NEUC.BC346R,0,2.0
HUBU-HOS.NEUC.BD049R-0,HUBU-HOS.NEUC.BD049R,0,1.0
HUBU-HOS.NEUC.BD222R-0,HUBU-HOS.NEUC.BD222R,0,1.0
HUBU-HOS.NEUC.BD511R-0,HUBU-HOS.NEUC.BD511R,0,1.0
HUBU-HOS.NEUC.BD559R-0,HUBU-HOS.NEUC.BD559R,0,1.0
HUBU-HOS.NEUC.BH442R-0,HUBU-HOS.NEUC.BH442R,0,1.0
HUBU-HOS.NEUC.BM065R-0,HUBU-HOS.NEUC.BM065R,0,1.0
HUBU-HOS.NEUR.BD049R-0,HUBU-HOS.NEUR.BD049R,0,1.0
HUBU-HOS.NEUR.BD222R-0,HUBU-HOS.NEUR.BD222R,0,1.0
HUBU-HOS.NEUR.BD559R-0,HUBU-HOS.NEUR.BD559R,0,1.0
HUBU-HOS.NEUR.BH110R-0,HUBU-HOS.NEUR.BH110R,0,1.0
HUBU-HOS.NEUR.BH442R-0,HUBU-HOS.NEUR.BH442R,0,1.0
HUBU-HOS.NEUR.BM065R-0,HUBU-HOS.NEUR.BM065R,0,1.0
HUBU-HOS.NHOS.BC110R-0,HUBU-HOS.NHOS.BC110R,0,1.0
HUBU-HOS.NHOS.BC346R-0,HUBU-HOS.NHOS.BC346R,0,1.0
HUBU-HOS.NHOS.BD049R-0,HUBU-HOS.NHOS.BD049R,0,2.0
HUBU-HOS.NHOS.BD559R-0,HUBU-HOS.NHOS.BD559R,0,4.0
HUBU-HOS.NHOS.BH110R-0,HUBU-HOS.NHOS.BH110R,0,2.0
HUBU-HOS.NHOS.BH111R-0,HUBU-HOS.NHOS.BH111R,0,2.0
HUBU-HOS.NHOS.BH442R-0,HUBU-HOS.NHOS.BH442R,0,2.0
HUBU-HOS.NHOS.BH446R-0,HUBU-HOS.NHOS.BH446R,0,3.0
HUBU-HOS.OBST.BC110R-0,HUBU-HOS.OBST.BC110R,0,2.0
HUBU-HOS.OBST.BC326R-0,HUBU-HOS.OBST.BC326R,0,1.0
HUBU-HOS.OBST.BC328R-0,HUBU-HOS.OBST.BC328R,0,1.0
HUBU-HOS.OBST.BC346R-0,HUBU-HOS.OBST.BC346R,0,1.0
HUBU-HOS.OBST.BD047R-0,HUBU-HOS.OBST.BD047R,0,1.0
HUBU-HOS.OBST.BD511R-0,HUBU-HOS.OBST.BD511R,0,1.0
HUBU-HOS.OBST.BD557R-0,HUBU-HOS.OBST.BD557R,0,2.0
HUBU-HOS.OBST.BD561R-0,HUBU-HOS.OBST.BD561R,0,1.0
HUBU-HOS.OBST.BF112R-0,HUBU-HOS.OBST.BF112R,0,1.0
HUBU-HOS.OBST.BH111R-0,HUBU-HOS.OBST.BH111R,0,1.0
HUBU-HOS.OBST.BH610R-0,HUBU-HOS.OBST.BH610R,0,2.0
HUBU-HOS.OBST.BN003R-0,HUBU-HOS.OBST.BN003R,0,1.0
HUBU-HOS.OBST.BN004R-0,HUBU-HOS.OBST.BN004R,0,1.0
HUBU-HOS.OBST.EL042R-0,HUBU-HOS.OBST.EL042R,0,1.0
HUBU-HOS.OBST.EL044R-0,HUBU-HOS.OBST.EL044R,0,1.0
HUBU-HOS.ONC.BC316R-0,HUBU-HOS.ONC.BC316R,0,1.0
HUBU-HOS.ONC.BC346R-0,HUBU-HOS.ONC.BC346R,0,1.0
HUBU-HOS.ONC.BD049R-0,HUBU-HOS.ONC.BD049R,0,1.0
HUBU-HOS.ONC.BD222R-0,HUBU-HOS.ONC.BD222R,0,2.0
HUBU-HOS.ONC.BH442R-0,HUBU-HOS.ONC.BH442R,0,2.0
HUBU-HOS.ORL.BD049R-0,HUBU-HOS.ORL.BD049R,0,2.0
HUBU-HOS.ORL.BD222R-0,HUBU-HOS.ORL.BD222R,0,2.0
HUBU-HOS.ORL.BD511R-0,HUBU-HOS.ORL.BD511R,0,2.0
HUBU-HOS.ORL.BD880R-0,HUBU-HOS.ORL.BD880R,0,1.0
HUBU-HOS.ORL.BH111R-0,HUBU-HOS.ORL.BH111R,0,2.0
HUBU-HOS.ORL.BH442R-0,HUBU-HOS.ORL.BH442R,0,2.0
HUBU-HOS.ORL.BM065R-0,HUBU-HOS.ORL.BM065R,0,1.0
HUBU-HOS.ORL.OK035R-0,HUBU-HOS.ORL.OK035R,0,1.0
HUBU-HOS.ORL.OK049R-0,HUBU-HOS.ORL.OK049R,0,1.0
HUBU-HOS.ORL.OK081R-0,HUBU-HOS.ORL.OK081R,0,1.0
HUBU-HOS.PCP.BC110R-0,HUBU-HOS.PCP.BC110R,0,1.0
HUBU-HOS.PCP.BC346R-0,HUBU-HOS.PCP.BC346R,0,1.0
HUBU-HOS.PCP.BD049R-0,HUBU-HOS.PCP.BD049R,0,1.0
HUBU-HOS.PCP.BD222R-0,HUBU-HOS.PCP.BD222R,0,1.0
HUBU-HOS.PCP.BD511R-0,HUBU-HOS.PCP.BD511R,0,1.0
HUBU-HOS.PCP.BH442R-0,HUBU-HOS.PCP.BH442R,0,1.0
HUBU-HOS.PCP.BN004R-0,HUBU-HOS.PCP.BN004R,0,1.0
HUBU-HOS.PROC.BN054R-0,HUBU-HOS.PROC.BN054R,0,3.0
HUBU-HOS.SUE.BH642R-0,HUBU-HOS.SUE.BH642R,0,1.0
HUBU-HOS.TRA.AN381R-0,HUBU-HOS.TRA.AN381R,0,2.0
HUBU-HOS.TRA.BC110R-0,HUBU-HOS.TRA.BC110R,0,2.0
HUBU-HOS.TRA.BC346R-0,HUBU-HOS.TRA.BC346R,0,6.0
HUBU-HOS.TRA.BC971R-0,HUBU-HOS.TRA.BC971R,0,2.0
HUBU-HOS.TRA.BC981R-0,HUBU-HOS.TRA.BC981R,0,8.0
HUBU-HOS.TRA.BD049R-0,HUBU-HOS.TRA.BD049R,0,2.0
HUBU-HOS.TRA.BD222R-0,HUBU-HOS.TRA.BD222R,0,2.0
HUBU-HOS.TRA.BH110R-0,HUBU-HOS.TRA.BH110R,0,2.0
HUBU-HOS.TRA.BH442R-0,HUBU-HOS.TRA.BH442R,0,2.0
HUBU-HOS.TRA.BM065R-0,HUBU-HOS.TRA.BM065R,0,2.0
HUBU-HOS.TRA.BN004R-0,HUBU-HOS.TRA.BN004R,0,2.0
HUBU-HOS.TRA.LX170R-0,HUBU-HOS.TRA.LX170R,0,2.0
HUBU-HOS.TRA.LX558R-0,HUBU-HOS.TRA.LX558R,0,3.0
HUBU-HOS.TRA.LX624R-0,HUBU-HOS.TRA.LX624R,0,2.0
HUBU-HOS.UCIA.BC555R-0,HUBU-HOS.UCIA.BC555R,0,1.0
HUBU-HOS.UCIA.BD557R-0,HUBU-HOS.UCIA.BD557R,0,1.0
HUBU-HOS.UCIA.BH110R-0,HUBU-HOS.UCIA.BH110R,0,1.0
HUBU-HOS.UCIP.BC110R-0,HUBU-HOS.UCIP.BC110R,0,1.0
HUBU-HOS.UCIP.BD222R-0,HUBU-HOS.UCIP.BD222R,0,2.0
HUBU-HOS.UCIP.BN004R-0,HUBU-HOS.UCIP.BN004R,0,1.0
HUBU-HOS.UCIP.JG521R-0,HUBU-HOS.UCIP.JG521R,0,1.0
HUBU-HOS.URO.AN381R-0,HUBU-HOS.URO.AN381R,0,1.0
HUBU-HOS.URO.BD559R-0,HUBU-HOS.URO.BD559R,0,2.0
HUBU-HOS.URO.BH442R-0,HUBU-HOS.URO.BH442R,0,1.0
HUBU-HOS.URO.BH642R-0,HUBU-HOS.URO.BH642R,0,1.0
HUBU-HOS.URO.JG523R-0,HUBU-HOS.URO.JG523R,0,1.0
HUBU-HOS.URPA.AN379R-0,HUBU-HOS.URPA.AN379R,0,1.0
HUBU-HOS.URPA.BC346R-0,HUBU-HOS.URPA.BC346R,0,1.0
HUBU-HOS.URPA.BC445R-0,HUBU-HOS.URPA.BC445R,0,1.0
HUBU-HOS.URPA.BD049R-0,HUBU-HOS.URPA.BD049R,0,2.0
HUBU-HOS.URPA.BH110R-0,HUBU-HOS.URPA.BH110R,0,1.0
HUBU-HOS.URPA.BH111R-0,HUBU-HOS.URPA.BH111R,0,1.0
HUBU-HOS.URPA.BH442R-0,HUBU-HOS.URPA.BH442R,0,2.0
HUBU-HOS.URPA.BH642R-0,HUBU-HOS.URPA.BH642R,0,1.0
HUBU-HOS.URPA.BM066R-0,HUBU-HOS.URPA.BM066R,0,2.0
HUBU-HOS.URPA.DP552R-0,HUBU-HOS.URPA.DP552R,0,1.0
HUBU-HOS.URPA.JG522R-0,HUBU-HOS.URPA.JG522R,0,2.0
HUBU-HOS.URPA.OK037R-0,HUBU-HOS.URPA.OK037R,0,1.0
HUBU-HOS.URPA.OK039R-0,HUBU-HOS.URPA.OK039R,0,1.0
HUBU-QUI.CG.BB084R-0,HUBU-QUI.CG.BB084R,0,1.0
HUBU-QUI.CG.BC545R-0,HUBU-QUI.CG.BC545R,0,1.0
HUBU-QUI.CG.BC606R-0,HUBU-QUI.CG.BC606R,0,1.0
HUBU-QUI.CG.BD053R-0,HUBU-QUI.CG.BD053R,0,2.0
HUBU-QUI.CG.BD222R-0,HUBU-QUI.CG.BD222R,0,2.0
HUBU-QUI.CG.BD561R-0,HUBU-QUI.CG.BD561R,0,1.0
HUBU-QUI.CG.BD563R-0,HUBU-QUI.CG.BD563R,0,1.0
HUBU-QUI.CG.BM019R-0,HUBU-QUI.CG.BM019R,0,2.0
HUBU-QUI.CG.BT030R-0,HUBU-QUI.CG.BT030R,0,1.0
HUBU-QUI.CP.BC008R-0,HUBU-QUI.CP.BC008R,0,1.0
HUBU-QUI.CP.BC545R-0,HUBU-QUI.CP.BC545R,0,1.0
HUBU-QUI.CP.BC555R-0,HUBU-QUI.CP.BC555R,0,1.0
HUBU-QUI.CP.BC601R-0,HUBU-QUI.CP.BC601R,0,1.0
HUBU-QUI.CP.BD222R-0,HUBU-QUI.CP.BD222R,0,1.0
HUBU-QUI.CP.BM065R-0,HUBU-QUI.CP.BM065R,0,2.0
HUBU-QUI.CP.BN004R-0,HUBU-QUI.CP.BN004R,0,1.0
HUBU-QUI.CP.BN104R-0,HUBU-QUI.CP.BN104R,0,1.0
HUBU-QUI.CP.BN110-0,HUBU-QUI.CP.BN110,0,2.0
HUBU-QUI.CP.BT008R-0,HUBU-QUI.CP.BT008R,0,1.0
HUBU-QUI.CP.BT020R-0,HUBU-QUI.CP.BT020R,0,1.0
HUBU-QUI.CP.BT030R-0,HUBU-QUI.CP.BT030R,0,1.0
HUBU-QUI.CP.FB414R-0,HUBU-QUI.CP.FB414R,0,1.0
HUBU-QUI.CPL.BA709R-0,HUBU-QUI.CPL.BA709R,0,3.0
HUBU-QUI.CPL.BC029R-0,HUBU-QUI.CPL.BC029R,0,1.0
HUBU-QUI.CPL.BD222R-0,HUBU-QUI.CPL.BD222R,0,6.0
HUBU-QUI.CPL.BF320R-0,HUBU-QUI.CPL.BF320R,0,1.0
HUBU-QUI.CPL.BJ013R-0,HUBU-QUI.CPL.BJ013R,0,1.0
HUBU-QUI.CPL.BJ014R-0,HUBU-QUI.CPL.BJ014R,0,1.0
HUBU-QUI.CPL.BJ100R-0,HUBU-QUI.CPL.BJ100R,0,1.0
HUBU-QUI.CPL.BM013R-0,HUBU-QUI.CPL.BM013R,0,1.0
HUBU-QUI.CPL.BM235R-0,HUBU-QUI.CPL.BM235R,0,1.0
HUBU-QUI.CPL.BN004R-0,HUBU-QUI.CPL.BN004R,0,1.0
HUBU-QUI.CPL.BT008R-0,HUBU-QUI.CPL.BT008R,0,2.0
HUBU-QUI.CPL.BT021R-0,HUBU-QUI.CPL.BT021R,0,1.0
HUBU-QUI.CPL.BT030R-0,HUBU-QUI.CPL.BT030R,0,2.0
HUBU-QUI.CPL.BT040R-0,HUBU-QUI.CPL.BT040R,0,1.0
HUBU-QUI.CPL.BT126R-0,HUBU-QUI.CPL.BT126R,0,2.0
HUBU-QUI.CPL.BT749R-0,HUBU-QUI.CPL.BT749R,0,1.0
HUBU-QUI.CPL.BT752R-0,HUBU-QUI.CPL.BT752R,0,1.0
HUBU-QUI.CPL.BT755R-0,HUBU-QUI.CPL.BT755R,0,1.0
HUBU-QUI.CPL.BV085R-0,HUBU-QUI.CPL.BV085R,0,1.0
HUBU-QUI.CPL.FK355R-0,HUBU-QUI.CPL.FK355R,0,1.0
HUBU-QUI.CPL.FK356R-0,HUBU-QUI.CPL.FK356R,0,1.0
HUBU-QUI.CPL.FK357R-0,HUBU-QUI.CPL.FK357R,0,1.0
HUBU-QUI.CPL.FK622R-0,HUBU-QUI.CPL.FK622R,0,1.0
HUBU-QUI.CPL.FK630R-0,HUBU-QUI.CPL.FK630R,0,1.0
HUBU-QUI.CPL.FK632R-0,HUBU-QUI.CPL.FK632R,0,1.0
HUBU-QUI.CPL.FK634R-0,HUBU-QUI.CPL.FK634R,0,1.0
HUBU-QUI.CPL.FK636R-0,HUBU-QUI.CPL.FK636R,0,1.0
HUBU-QUI.CPL.FL401R-0,HUBU-QUI.CPL.FL401R,0,1.0
HUBU-QUI.CPL.FL405R-0,HUBU-QUI.CPL.FL405R,0,2.0
HUBU-QUI.CPL.FL406R-0,HUBU-QUI.CPL.FL406R,0,1.0
HUBU-QUI.CPL.FL513R-0,HUBU-QUI.CPL.FL513R,0,1.0
HUBU-QUI.CPL.FL514R-0,HUBU-QUI.CPL.FL514R,0,1.0
HUBU-QUI.CPL.FL515R-0,HUBU-QUI.CPL.FL515R,0,1.0
HUBU-QUI.CPL.FL573R-0,HUBU-QUI.CPL.FL573R,0,1.0
HUBU-QUI.CPL.FO113R-0,HUBU-QUI.CPL.FO113R,0,1.0
HUBU-QUI.CPL.FO515R-0,HUBU-QUI.CPL.FO515R,0,1.0
HUBU-QUI.CPL.FO614R-0,HUBU-QUI.CPL.FO614R,0,1.0
HUBU-QUI.CPL.FO632R-0,HUBU-QUI.CPL.FO632R,0,1.0
HUBU-QUI.CPL.FO634R-0,HUBU-QUI.CPL.FO634R,0,1.0
HUBU-QUI.CPL.FO641R-0,HUBU-QUI.CPL.FO641R,0,1.0
HUBU-QUI.CPL.FO918A-0,HUBU-QUI.CPL.FO918A,0,2.0
HUBU-QUI.CPL.GK774R-0,HUBU-QUI.CPL.GK774R,0,1.0
HUBU-QUI.CPL.JG522R-0,HUBU-QUI.CPL.JG522R,0,1.0
HUBU-QUI.CPL.JG524R-0,HUBU-QUI.CPL.JG524R,0,2.0
HUBU-QUI.CPL.LX157R-0,HUBU-QUI.CPL.LX157R,0,1.0
HUBU-QUI.CPL.LX159R-0,HUBU-QUI.CPL.LX159R,0,1.0
HUBU-QUI.CPL.OL171R-0,HUBU-QUI.CPL.OL171R,0,1.0
HUBU-QUI.CV.BC606R-0,HUBU-QUI.CV.BC606R,0,1.0
HUBU-QUI.CV.BD068R-0,HUBU-QUI.CV.BD068R,0,1.0
HUBU-QUI.CV.BD222R-0,HUBU-QUI.CV.BD222R,0,1.0
HUBU-QUI.CV.BD511R-0,HUBU-QUI.CV.BD511R,0,1.0
HUBU-QUI.CV.BD560R-0,HUBU-QUI.CV.BD560R,0,1.0
HUBU-QUI.CV.BJ057R-0,HUBU-QUI.CV.BJ057R,0,1.0
HUBU-QUI.CV.BM066R-0,HUBU-QUI.CV.BM066R,0,1.0
HUBU-QUI.CV.FB417R-0,HUBU-QUI.CV.FB417R,0,1.0
HUBU-QUI.CV.FB540R-0,HUBU-QUI.CV.FB540R,0,1.0
HUBU-QUI.CV.FH480R-0,HUBU-QUI.CV.FH480R,0,1.0
HUBU-QUI.CV.FK636R-0,HUBU-QUI.CV.FK636R,0,1.0
HUBU-QUI.CV.FO518R-0,HUBU-QUI.CV.FO518R,0,1.0
HUBU-QUI.CV.FO555R-0,HUBU-QUI.CV.FO555R,0,1.0
HUBU-QUI.CV.FO614R-0,HUBU-QUI.CV.FO614R,0,1.0
HUBU-QUI.CV.FO647R-0,HUBU-QUI.CV.FO647R,0,1.0
HUBU-QUI.ELEC.BC557R-0,HUBU-QUI.ELEC.BC557R,0,1.0
HUBU-QUI.ELEC.BC606R-0,HUBU-QUI.ELEC.BC606R,0,1.0
HUBU-QUI.ELEC.BH111R-0,HUBU-QUI.ELEC.BH111R,0,2.0
HUBU-QUI.ELEC.JG523R-0,HUBU-QUI.ELEC.JG523R,0,2.0
HUBU-QUI.ELEC.JG524R-0,HUBU-QUI.ELEC.JG524R,0,1.0
HUBU-QUI.GIN.BB073R-0,HUBU-QUI.GIN.BB073R,0,2.0
HUBU-QUI.GIN.BB084R-0,HUBU-QUI.GIN.BB084R,0,1.0
HUBU-QUI.GIN.BC181R-0,HUBU-QUI.GIN.BC181R,0,1.0
HUBU-QUI.GIN.BC277R-0,HUBU-QUI.GIN.BC277R,0,1.0
HUBU-QUI.GIN.BC547R-0,HUBU-QUI.GIN.BC547R,0,1.0
HUBU-QUI.GIN.BC557R-0,HUBU-QUI.GIN.BC557R,0,1.0
HUBU-QUI.GIN.BC589R-0,HUBU-QUI.GIN.BC589R,0,1.0
HUBU-QUI.GIN.BC606R-0,HUBU-QUI.GIN.BC606R,0,1.0
HUBU-QUI.GIN.BC683R-0,HUBU-QUI.GIN.BC683R,0,1.0
HUBU-QUI.GIN.BD050R-0,HUBU-QUI.GIN.BD050R,0,1.0
HUBU-QUI.GIN.BD052R-0,HUBU-QUI.GIN.BD052R,0,1.0
HUBU-QUI.GIN.BD560R-0,HUBU-QUI.GIN.BD560R,0,2.0
HUBU-QUI.GIN.BD562R-0,HUBU-QUI.GIN.BD562R,0,1.0
HUBU-QUI.GIN.BF122R-0,HUBU-QUI.GIN.BF122R,0,1.0
HUBU-QUI.GIN.BF123R-0,HUBU-QUI.GIN.BF123R,0,1.0
HUBU-QUI.GIN.BF431R-0,HUBU-QUI.GIN.BF431R,0,2.0
HUBU-QUI.GIN.BH109R-0,HUBU-QUI.GIN.BH109R,0,1.0
HUBU-QUI.GIN.BH167R-0,HUBU-QUI.GIN.BH167R,0,1.0
HUBU-QUI.GIN.BH642R-0,HUBU-QUI.GIN.BH642R,0,1.0
HUBU-QUI.GIN.BH650R-0,HUBU-QUI.GIN.BH650R,0,1.0
HUBU-QUI.GIN.BJ102R-0,HUBU-QUI.GIN.BJ102R,0,2.0
HUBU-QUI.GIN.BM019R-0,HUBU-QUI.GIN.BM019R,0,1.0
HUBU-QUI.GIN.BM067R-0,HUBU-QUI.GIN.BM067R,0,1.0
HUBU-QUI.GIN.BT001R-0,HUBU-QUI.GIN.BT001R,0,1.0
HUBU-QUI.GIN.BT008R-0,HUBU-QUI.GIN.BT008R,0,1.0
HUBU-QUI.GIN.BT020R-0,HUBU-QUI.GIN.BT020R,0,1.0
HUBU-QUI.GIN.BV557R-0,HUBU-QUI.GIN.BV557R,0,1.0
HUBU-QUI.GIN.C3001-0,HUBU-QUI.GIN.C3001,0,1.0
HUBU-QUI.GIN.EL011R-0,HUBU-QUI.GIN.EL011R,0,1.0
HUBU-QUI.GIN.EL015R-0,HUBU-QUI.GIN.EL015R,0,1.0
HUBU-QUI.GIN.EL040R-0,HUBU-QUI.GIN.EL040R,0,1.0
HUBU-QUI.GIN.EL633R-0,HUBU-QUI.GIN.EL633R,0,1.0
HUBU-QUI.GIN.EL635R-0,HUBU-QUI.GIN.EL635R,0,1.0
HUBU-QUI.GIN.EL690R-0,HUBU-QUI.GIN.EL690R,0,1.0
HUBU-QUI.GIN.EL694R-0,HUBU-QUI.GIN.EL694R,0,1.0
HUBU-QUI.GIN.EL697R-0,HUBU-QUI.GIN.EL697R,0,1.0
HUBU-QUI.GIN.EL700R-0,HUBU-QUI.GIN.EL700R,0,2.0
HUBU-QUI.GIN.EL870R-0,HUBU-QUI.GIN.EL870R,0,1.0
HUBU-QUI.GIN.EO122R-0,HUBU-QUI.GIN.EO122R,0,1.0
HUBU-QUI.GIN.ER220R-0,HUBU-QUI.GIN.ER220R,0,1.0
HUBU-QUI.GIN.ER876-0,HUBU-QUI.GIN.ER876,0,1.0
HUBU-QUI.GIN.GK701R-0,HUBU-QUI.GIN.GK701R,0,1.0
HUBU-QUI.GIN.GK881R-0,HUBU-QUI.GIN.GK881R,0,1.0
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R,0,2.0
HUBU-QUI.GIN.MDO76-0,HUBU-QUI.GIN.MDO76,0,1.0
HUBU-QUI.GIN.PL162R-0,HUBU-QUI.GIN.PL162R,0,2.0
HUBU-QUI.HEMO.BC313R-0,HUBU-QUI.HEMO.BC313R,0,1.0
HUBU-QUI.HEMO.BD049R-0,HUBU-QUI.HEMO.BD049R,0,1.0
HUBU-QUI.HEMO.BH111R-0,HUBU-QUI.HEMO.BH111R,0,2.0
HUBU-QUI.HEMO.BH211R-0,HUBU-QUI.HEMO.BH211R,0,1.0
HUBU-QUI.HEMO.BH442R-0,HUBU-QUI.HEMO.BH442R,0,1.0
HUBU-QUI.HEMO.BH642R-0,HUBU-QUI.HEMO.BH642R,0,1.0
HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.JG523R,0,2.0
HUBU-QUI.HEMO.JG524R-0,HUBU-QUI.HEMO.JG524R,0,2.0
HUBU-QUI.OFT.K3-6720-0,HUBU-QUI.OFT.K3-6720,0,2.0
HUBU-QUI.ORL.001-0,HUBU-QUI.ORL.001,0,2.0
HUBU-QUI.ORL.BC008R-0,HUBU-QUI.ORL.BC008R,0,1.0
HUBU-QUI.ORL.BC544R-0,HUBU-QUI.ORL.BC544R,0,1.0
HUBU-QUI.ORL.BC554R-0,HUBU-QUI.ORL.BC554R,0,1.0
HUBU-QUI.ORL.BC603R-0,HUBU-QUI.ORL.BC603R,0,1.0
HUBU-QUI.ORL.BC606R-0,HUBU-QUI.ORL.BC606R,0,1.0
HUBU-QUI.ORL.BD222R-0,HUBU-QUI.ORL.BD222R,0,1.0
HUBU-QUI.ORL.BH111R-0,HUBU-QUI.ORL.BH111R,0,2.0
HUBU-QUI.ORL.BJ019R-0,HUBU-QUI.ORL.BJ019R,0,1.0
HUBU-QUI.ORL.BM065R-0,HUBU-QUI.ORL.BM065R,0,2.0
HUBU-QUI.ORL.BM066R-0,HUBU-QUI.ORL.BM066R,0,1.0
HUBU-QUI.PAR.BB075R-0,HUBU-QUI.PAR.BB075R,0,2.0
HUBU-QUI.PAR.BB175R-0,HUBU-QUI.PAR.BB175R,0,2.0
HUBU-QUI.PAR.BD050R-0,HUBU-QUI.PAR.BD050R,0,1.0
HUBU-QUI.PAR.BD560R-0,HUBU-QUI.PAR.BD560R,0,1.0
HUBU-QUI.PAR.BD562R-0,HUBU-QUI.PAR.BD562R,0,2.0
HUBU-QUI.PAR.BF122R-0,HUBU-QUI.PAR.BF122R,0,2.0
HUBU-QUI.PAR.BH177R-0,HUBU-QUI.PAR.BH177R,0,2.0
HUBU-QUI.PAR.BM042R-0,HUBU-QUI.PAR.BM042R,0,1.0
HUBU-QUI.PAR.BM065R-0,HUBU-QUI.PAR.BM065R,0,2.0
HUBU-QUI.PAR.EL043R-0,HUBU-QUI.PAR.EL043R,0,2.0
HUBU-QUI.PAR.EL628R-0,HUBU-QUI.PAR.EL628R,0,2.0
HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO,0,2.0
HUBU-QUI.TR.BD557R-0,HUBU-QUI.TR.BD557R,0,1.0
HUBU-QUI.TR.BD560R-0,HUBU-QUI.TR.BD560R,0,1.0
HUBU-QUI.TR.BT021R-0,HUBU-QUI.TR.BT021R,0,1.0
HUBU-QUI.TR.BT171R-0,HUBU-QUI.TR.BT171R,0,1.0
HUBU-QUI.TR.BT284R-0,HUBU-QUI.TR.BT284R,0,1.0
HUBU-QUI.TR.BV088R-0,HUBU-QUI.TR.BV088R,0,1.0
HUBU-QUI.TR.BV094R-0,HUBU-QUI.TR.BV094R,0,1.0
HUBU-QUI.TR.BV248R-0,HUBU-QUI.TR.BV248R,0,1.0
HUBU-QUI.TR.BV273R-0,HUBU-QUI.TR.BV273R,0,2.0
HUBU-QUI.TR.BV276R-0,HUBU-QUI.TR.BV276R,0,1.0
HUBU-QUI.TR.FK171R-0,HUBU-QUI.TR.FK171R,0,1.0
HUBU-QUI.TR.FK174R-0,HUBU-QUI.TR.FK174R,0,2.0
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R,0,2.0
HUBU-QUI.TR.FK355R-0,HUBU-QUI.TR.FK355R,0,1.0
HUBU-QUI.TR.FK676R-0,HUBU-QUI.TR.FK676R,0,1.0
HUBU-QUI.TR.FL060R-0,HUBU-QUI.TR.FL060R,0,1.0
HUBU-QUI.TR.FL090R-0,HUBU-QUI.TR.FL090R,0,1.0
HUBU-QUI.TR.FO118R-0,HUBU-QUI.TR.FO118R,0,1.0
HUBU-QUI.TR.FO181R-0,HUBU-QUI.TR.FO181R,0,1.0
HUBU-QUI.TR.FO183R-0,HUBU-QUI.TR.FO183R,0,1.0
HUBU-QUI.TR.FO511R-0,HUBU-QUI.TR.FO511R,0,1.0
HUBU-QUI.TR.FO522R-0,HUBU-QUI.TR.FO522R,0,1.0
HUBU-QUI.TR.FO523R-0,HUBU-QUI.TR.FO523R,0,1.0
HUBU-QUI.TR.FR125R-0,HUBU-QUI.TR.FR125R,0,1.0
HUBU-QUI.TR.FR140R-0,HUBU-QUI.TR.FR140R,0,1.0
HUBU-QUI.TR.FR141R-0,HUBU-QUI.TR.FR141R,0,1.0
HUBU-QUI.TR.JG523R-0,HUBU-QUI.TR.JG523R,0,1.0
HUBU-QUI.TR.LX156R-0,HUBU-QUI.TR.LX156R,0,1.0
HUBU-QUI.TR.LX157R-0,HUBU-QUI.TR.LX157R,0,1.0
HUBU-QUI.TR.LX158R-0,HUBU-QUI.TR.LX158R,0,1.0
HUBU-QUI.TR.LX164R-0,HUBU-QUI.TR.LX164R,0,1.0
HUBU-QUI.TR.LX203R-0,HUBU-QUI.TR.LX203R,0,1.0
HUBU-QUI.TR.MD456R-0,HUBU-QUI.TR.MD456R,0,1.0
HUBU-QUI.TRA.LX164R-0,HUBU-QUI.TRA.LX164R,0,1.0
HUBU-QUI.URO.544121T-0,HUBU-QUI.URO.544121T,0,1.0
HUBU-QUI.URO.BC243R-0,HUBU-QUI.URO.BC243R,0,1.0
HUBU-QUI.URO.BD050R-0,HUBU-QUI.URO.BD050R,0,1.0
HUBU-QUI.URO.BD523R-0,HUBU-QUI.URO.BD523R,0,1.0
HUBU-QUI.URO.BD760R-0,HUBU-QUI.URO.BD760R,0,1.0
HUBU-QUI.URO.BH108R-0,HUBU-QUI.URO.BH108R,0,1.0
HUBU-RAD.BD033R-0,HUBU-RAD.BD033R,0,2.0
HUBU-RAD.BH110R-0,HUBU-RAD.BH110R,0,1.0
HUBU-RAD.EL057R-0,HUBU-RAD.EL057R,0,1.0
HUBU-RAD.EL058R-0,HUBU-RAD.EL058R,0,1.0
HUBU-RAD.FL055R-0,HUBU-RAD.FL055R,0,1.0
