id,code,ns,count
EQP-DAVINCI.006-1,EQP-DAVINCI.006,1,1.0
EQP-DAVINCI.006-2,EQP-DAVINCI.006,2,1.0
EQP-DAVINCI.007-1,EQP-DAVINCI.007,1,1.0
EQP-DAVINCI.008-1,EQP-DAVINCI.008,1,1.0
EQP-DAVINCI.009-1,EQP-DAVINCI.009,1,1.0
EQP-DAVINCI.009-2,EQP-DAVINCI.009,2,1.0
EQP-DAVINCI.013-1,EQP-DAVINCI.013,1,1.0
EQP-DAVINCI.013-2,EQP-DAVINCI.013,2,1.0
EQP-DAVINCI.014-1,EQP-DAVINCI.014,1,1.0
EQP-DAVINCI.015-1,EQP-DAVINCI.015,1,1.0
EQP-DAVINCI.016-1,EQP-DAVINCI.016,1,1.0
EQP-DAVINCI.017-1,EQP-DAVINCI.017,1,1.0
EQP-DAVINCI.017-2,EQP-DAVINCI.017,2,1.0
EQP-DAVINCI.019-1,EQP-DAVINCI.019,1,1.0
EQP-DAVINCI.020-1,EQP-DAVINCI.020,1,1.0
EQP-DAVINCI.022-1,EQP-DAVINCI.022,1,1.0
EQP-POLIV.001-1,EQP-POLIV.001,1,1.0
EQP-POLIV.001-3,EQP-POLIV.001,3,1.0
EQP-QUI.BTE-2,EQP-QUI.BTE,2,1.0
EQP-QUI.BTE-3,EQP-QUI.BTE,3,1.0
EQP-QUI.CG.003-1,EQP-QUI.CG.003,1,1.0
EQP-QUI.CG.OPT-1,EQP-QUI.CG.OPT,1,1.0
EQP-QUI.CG.OPT-11,EQP-QUI.CG.OPT,11,1.0
EQP-QUI.CG.OPT-13,EQP-QUI.CG.OPT,13,1.0
EQP-QUI.CG.OPT-14,EQP-QUI.CG.OPT,14,1.0
EQP-QUI.CG.OPT-15,EQP-QUI.CG.OPT,15,1.0
EQP-QUI.CG.OPT-16,EQP-QUI.CG.OPT,16,1.0
EQP-QUI.CG.OPT-17,EQP-QUI.CG.OPT,17,1.0
EQP-QUI.CG.OPT-2,EQP-QUI.CG.OPT,2,1.0
EQP-QUI.CG.OPT-4,EQP-QUI.CG.OPT,4,1.0
EQP-QUI.CG.OPT-5,EQP-QUI.CG.OPT,5,1.0
EQP-QUI.CG.OPT-6,EQP-QUI.CG.OPT,6,1.0
EQP-QUI.CG.OPT-7,EQP-QUI.CG.OPT,7,1.0
EQP-QUI.CG.OPT-8,EQP-QUI.CG.OPT,8,1.0
EQP-QUI.CG.OPT-9,EQP-QUI.CG.OPT,9,1.0
EQP-QUI.CP.001-2,EQP-QUI.CP.001,2,1.0
EQP-QUI.CP.002-1,EQP-QUI.CP.002,1,1.0
EQP-QUI.CP.002-2,EQP-QUI.CP.002,2,1.0
EQP-QUI.CP.003-2,EQP-QUI.CP.003,2,1.0
EQP-QUI.CP.004-1,EQP-QUI.CP.004,1,1.0
EQP-QUI.CP.OPT-1,EQP-QUI.CP.OPT,1,1.0
EQP-QUI.CPL.002-1,EQP-QUI.CPL.002,1,1.0
EQP-QUI.CPL.003-1,EQP-QUI.CPL.003,1,1.0
EQP-QUI.CPL.004-1,EQP-QUI.CPL.004,1,1.0
EQP-QUI.CPL.005-1,EQP-QUI.CPL.005,1,1.0
EQP-QUI.CPL.006-1,EQP-QUI.CPL.006,1,1.0
EQP-QUI.CPL.006-2,EQP-QUI.CPL.006,2,1.0
EQP-QUI.GIN.26159SHW-1,EQP-QUI.GIN.26159SHW,1,1.0
EQP-QUI.GINE.001-1,EQP-QUI.GINE.001,1,1.0
EQP-QUI.GINE.001-4,EQP-QUI.GINE.001,4,1.0
EQP-QUI.GINE.001-6,EQP-QUI.GINE.001,6,1.0
EQP-QUI.GINE.002-1,EQP-QUI.GINE.002,1,1.0
EQP-QUI.GINE.005-1,EQP-QUI.GINE.005,1,1.0
EQP-QUI.GINE.005-2,EQP-QUI.GINE.005,2,1.0
EQP-QUI.GINE.005-3,EQP-QUI.GINE.005,3,1.0
EQP-QUI.GINE.006-1,EQP-QUI.GINE.006,1,1.0
EQP-QUI.GINE.006-2,EQP-QUI.GINE.006,2,1.0
EQP-QUI.GINE.006-3,EQP-QUI.GINE.006,3,1.0
EQP-QUI.GINE.007-1,EQP-QUI.GINE.007,1,1.0
EQP-QUI.GINE.007-2,EQP-QUI.GINE.007,2,1.0
EQP-QUI.GINE.008-1,EQP-QUI.GINE.008,1,1.0
EQP-QUI.GINE.008-2,EQP-QUI.GINE.008,2,1.0
EQP-QUI.GINE.008-3,EQP-QUI.GINE.008,3,1.0
EQP-QUI.GINE.009-1,EQP-QUI.GINE.009,1,1.0
EQP-QUI.GINE.009-2,EQP-QUI.GINE.009,2,1.0
EQP-QUI.GINE.009-3,EQP-QUI.GINE.009,3,1.0
EQP-QUI.GINE.010-1,EQP-QUI.GINE.010,1,1.0
EQP-QUI.GINE.OPT-2,EQP-QUI.GINE.OPT,2,1.0
EQP-QUI.OFT.001-1,EQP-QUI.OFT.001,1,1.0
EQP-QUI.OFT.001-2,EQP-QUI.OFT.001,2,1.0
EQP-QUI.OFT.001-3,EQP-QUI.OFT.001,3,1.0
EQP-QUI.OFT.002-1,EQP-QUI.OFT.002,1,1.0
EQP-QUI.OFT.002-10,EQP-QUI.OFT.002,10,1.0
EQP-QUI.OFT.002-11,EQP-QUI.OFT.002,11,1.0
EQP-QUI.OFT.002-12,EQP-QUI.OFT.002,12,1.0
EQP-QUI.OFT.002-14,EQP-QUI.OFT.002,14,1.0
EQP-QUI.OFT.002-15,EQP-QUI.OFT.002,15,1.0
EQP-QUI.OFT.002-2,EQP-QUI.OFT.002,2,1.0
EQP-QUI.OFT.002-3,EQP-QUI.OFT.002,3,1.0
EQP-QUI.OFT.002-4,EQP-QUI.OFT.002,4,1.0
EQP-QUI.OFT.002-6,EQP-QUI.OFT.002,6,1.0
EQP-QUI.OFT.002-7,EQP-QUI.OFT.002,7,1.0
EQP-QUI.OFT.002-8,EQP-QUI.OFT.002,8,1.0
EQP-QUI.OFT.002-9,EQP-QUI.OFT.002,9,1.0
EQP-QUI.OFT.003-1,EQP-QUI.OFT.003,1,1.0
EQP-QUI.OFT.003-2,EQP-QUI.OFT.003,2,1.0
EQP-QUI.OFT.003-3,EQP-QUI.OFT.003,3,1.0
EQP-QUI.OFT.003-4,EQP-QUI.OFT.003,4,1.0
EQP-QUI.OFT.004-1,EQP-QUI.OFT.004,1,1.0
EQP-QUI.OFT.005-0,EQP-QUI.OFT.005,0,2.0
EQP-QUI.OFT.OPT-1,EQP-QUI.OFT.OPT,1,1.0
EQP-QUI.OFT.OPT-2,EQP-QUI.OFT.OPT,2,1.0
EQP-QUI.OPT-12,EQP-QUI.OPT,12,1.0
EQP-QUI.OPT-13,EQP-QUI.OPT,13,1.0
EQP-QUI.OPT-14,EQP-QUI.OPT,14,1.0
EQP-QUI.OPT-15,EQP-QUI.OPT,15,1.0
EQP-QUI.OPT-16,EQP-QUI.OPT,16,1.0
EQP-QUI.OPT-17,EQP-QUI.OPT,17,1.0
EQP-QUI.OPT-19,EQP-QUI.OPT,19,1.0
EQP-QUI.OPT-22,EQP-QUI.OPT,22,1.0
EQP-QUI.OPT-23,EQP-QUI.OPT,23,1.0
EQP-QUI.OPT-4,EQP-QUI.OPT,4,1.0
EQP-QUI.OPT-6,EQP-QUI.OPT,6,1.0
EQP-QUI.OPT-7,EQP-QUI.OPT,7,1.0
