Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
1;Entrada Material Sucio;2022-01-01 01:00:00;2022-01-01 01:00:00;2022-01-01 01:21:07;Usuario_AV;1;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
1;Cargado en carro L+D;2022-01-01 01:21:07;2022-01-01 01:34:29;2022-01-01 01:44:00;Usuario_AV;1;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
1;Carga L+D iniciada;2022-01-01 01:44:00;2022-01-01 02:07:55;2022-01-01 02:15:34;Usuario_AV;1;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
1;Instrumental normal;2022-01-01 02:15:34;2022-01-01 02:15:34;2022-01-01 03:15:34;Lavadora_#2;1;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
1;Carga L+D liberada;2022-01-01 03:15:34;2022-01-01 03:15:34;2022-01-01 03:28:45;Usuario_AV;1;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
1;assemply;2022-01-01 03:28:45;2022-01-01 03:29:11;2022-01-01 03:29:11;Usuario_AV;1;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
1;Montaje;2022-01-01 03:29:11;2022-01-01 03:29:11;2022-01-01 03:29:11;;1;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-01-01 03:28:45
1;Producción montada;2022-01-01 03:29:11;2022-01-01 03:29:11;2022-01-01 03:29:11;;1;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-01-01 03:29:11
1;Composición de cargas;2022-01-01 03:29:11;2022-01-01 03:29:11;2022-01-01 03:36:50;Usuario_AV;1;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
1;PRIONES;2022-01-01 03:36:50;2022-01-01 03:36:50;2022-01-01 04:46:25;Autoclave_#2;1;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
1;Carga de esterilizador liberada;2022-01-01 04:46:25;2022-01-01 04:48:04;2022-01-01 04:49:19;Usuario_AV;2;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
2;Entrada Material Sucio;2022-01-01 01:13:12;2022-01-01 01:21:07;2022-01-01 01:34:29;Usuario_AV;2;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
2;Cargado en carro L+D;2022-01-01 01:34:29;2022-01-01 02:07:55;2022-01-01 02:13:09;Usuario_AV;2;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
2;Carga L+D iniciada;2022-01-01 02:13:09;2022-01-01 02:26:38;2022-01-01 02:27:31;Usuario_AV;2;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
2;Instrumental normal;2022-01-01 02:27:31;2022-01-01 02:27:31;2022-01-01 03:27:31;Lavadora_#0;2;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
2;Carga L+D liberada;2022-01-01 03:27:31;2022-01-01 03:28:45;2022-01-01 03:35:04;Usuario_AV;2;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
2;assemply;2022-01-01 03:35:04;2022-01-01 03:39:23;2022-01-01 03:39:23;Usuario_AV;2;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
2;Montaje;2022-01-01 03:39:23;2022-01-01 03:39:23;2022-01-01 03:39:23;;2;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-01-01 03:35:04
2;Producción montada;2022-01-01 03:39:23;2022-01-01 03:39:23;2022-01-01 03:39:23;;2;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-01-01 03:39:23
