Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
15;Scan Entered Kit;2022-01-01 09:09:12;2022-01-01 09:19:23;2022-01-01 09:26:22;Usuario_AV;10;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
15;Put on Rack;2022-01-01 09:26:22;2022-01-01 09:26:22;2022-01-01 09:37:33;Usuario_AV;10;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
15;Assign Washing Machine;2022-01-01 09:37:33;2022-01-01 09:37:33;2022-01-01 09:41:59;Usuario_AV;9;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
15;Instrumental normal;2022-01-01 09:41:59;2022-01-01 09:41:59;2022-01-01 10:51:59;Lavadora_#2;9;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
15;Free Washing Machine;2022-01-01 10:51:59;2022-01-01 10:51:59;2022-01-01 10:52:10;Usuario_AV;11;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
15;Assembly;2022-01-01 10:52:10;2022-01-01 10:52:10;2022-01-01 10:52:25;Usuario_AV;;;;
15;Assign Sterilization Machine;2022-01-01 10:52:25;2022-01-01 10:52:25;2022-01-01 11:08:30;Usuario_AV;14;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
15;INTRUM;2022-01-01 11:08:30;2022-01-01 11:41:56;2022-01-01 13:01:56;Autoclave_#2;5;sid-257780B6-2484-4B65-891F-01BF1C344E5E;PARALLEL;
15;Free Sterilization Machine;2022-01-01 13:01:56;2022-01-01 13:03:35;2022-01-01 13:04:05;Usuario_AV;11;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
16;Scan Entered Kit;2022-01-01 09:12:23;2022-01-01 09:19:23;2022-01-01 09:26:22;Usuario_AV;10;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
16;Put on Rack;2022-01-01 09:26:22;2022-01-01 09:26:22;2022-01-01 09:37:33;Usuario_AV;10;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
16;Assign Washing Machine;2022-01-01 09:37:33;2022-01-01 09:37:33;2022-01-01 09:41:59;Usuario_AV;9;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
16;Carros;2022-01-01 09:41:59;2022-01-01 09:41:59;2022-01-01 10:21:59;Jupiter_#0;1;sid-C2BCCE32-44D4-45A4-8477-486529D8C2F0;PARALLEL;
16;Free Washing Machine;2022-01-01 10:21:59;2022-01-01 10:31:14;2022-01-01 10:32:11;Usuario_AV;8;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
16;Assembly;2022-01-01 10:32:11;2022-01-01 10:36:35;2022-01-01 11:19:29;Usuario_AV;;;;
16;Assign Sterilization Machine;2022-01-01 11:19:29;2022-01-01 11:19:29;2022-01-01 11:20:06;Usuario_AV;18;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
16;PRIONES;2022-01-01 11:20:06;2022-01-01 11:41:56;2022-01-01 13:26:56;Autoclave_#2;4;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
16;Free Sterilization Machine;2022-01-01 13:26:56;2022-01-01 13:28:06;2022-01-02 07:11:00;Usuario_AV;14;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
17;Scan Entered Kit;2022-01-01 09:12:32;2022-01-01 09:19:23;2022-01-01 09:26:22;Usuario_AV;10;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
17;Put on Rack;2022-01-01 09:26:22;2022-01-01 09:26:22;2022-01-01 09:37:33;Usuario_AV;10;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
17;Assign Washing Machine;2022-01-01 09:37:33;2022-01-01 09:37:33;2022-01-01 09:41:59;Usuario_AV;9;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
17;Priones;2022-01-01 09:41:59;2022-01-01 09:41:59;2022-01-01 10:41:59;Lavadora_#0;2;sid-08999B8E-F8FB-442F-AB30-4234EB32CAD0;PARALLEL;
17;Free Washing Machine;2022-01-01 10:41:59;2022-01-01 10:44:22;2022-01-01 10:48:48;Usuario_AV;9;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
17;Assembly;2022-01-01 10:48:48;2022-01-01 10:51:16;2022-01-01 10:56:22;Usuario_AV;;;;
17;Assign Sterilization Machine;2022-01-01 10:56:22;2022-01-01 11:00:31;2022-01-01 11:02:26;Usuario_AV;15;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
17;PRIONES;2022-01-01 11:02:26;2022-01-01 11:08:28;2022-01-01 12:53:28;Autoclave_#1;3;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
17;Free Sterilization Machine;2022-01-01 12:53:28;2022-01-01 12:55:22;2022-01-01 13:06:33;Usuario_AV;10;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
18;Scan Entered Kit;2022-01-01 09:47:26;2022-01-01 09:48:52;2022-01-01 09:49:10;Usuario_AV;11;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
18;Put on Rack;2022-01-01 09:49:10;2022-01-01 09:49:10;2022-01-01 09:49:40;Usuario_AV;11;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
18;Assign Washing Machine;2022-01-01 09:49:40;2022-01-01 09:49:40;2022-01-01 09:53:51;Usuario_AV;10;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
