Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
3;Producción montada;2022-03-26 09:28:52;2022-03-26 09:28:52;2022-03-26 09:28:52;;1;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 09:28:52
3;Composición de cargas;2022-03-26 09:28:52;2022-03-26 09:28:52;2022-03-26 09:36:31;Usuario_AV;1;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
3;PRIONES;2022-03-26 09:36:31;2022-03-26 09:36:31;2022-03-26 10:46:06;Autoclave_A3;1;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
3;Carga de esterilizador liberada;2022-03-26 10:46:06;2022-03-26 10:47:01;2022-03-26 10:48:16;Usuario_AV;2;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
4;Entrada Material Sucio;2022-03-26 07:43:23;2022-03-26 08:00:00;2022-03-26 08:09:15;Usuario_AV;1;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
4;Cargado en carro L+D;2022-03-26 08:09:15;2022-03-26 08:09:15;2022-03-26 08:17:15;Usuario_AV;2;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
4;Carga L+D iniciada;2022-03-26 08:17:15;2022-03-26 08:17:15;2022-03-26 08:18:08;Usuario_AV;2;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
4;Instrumental normal;2022-03-26 08:18:08;2022-03-26 08:18:08;2022-03-26 09:18:08;Lavadora_L3;1;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
4;Carga L+D liberada;2022-03-26 09:18:08;2022-03-26 09:18:08;2022-03-26 09:28:52;Usuario_AV;1;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
4;assemply;2022-03-26 09:28:52;2022-03-26 09:28:52;2022-03-26 09:28:52;Usuario_AV;1;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
4;Montaje;2022-03-26 09:28:52;2022-03-26 09:28:52;2022-03-26 09:28:52;;1;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 09:28:52
4;Producción montada;2022-03-26 09:28:52;2022-03-26 09:28:52;2022-03-26 09:28:52;;1;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 09:28:52
4;Composición de cargas;2022-03-26 09:28:52;2022-03-26 09:28:52;2022-03-26 09:36:31;Usuario_AV;1;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
4;INTRUM;2022-03-26 09:36:31;2022-03-26 09:36:31;2022-03-26 10:46:06;Autoclave_A2;1;sid-257780B6-2484-4B65-891F-01BF1C344E5E;PARALLEL;
4;Carga de esterilizador liberada;2022-03-26 10:46:06;2022-03-26 10:47:01;2022-03-26 10:48:16;Usuario_AV;2;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
5;Entrada Material Sucio;2022-03-26 07:59:53;2022-03-26 08:00:00;2022-03-26 08:09:15;Usuario_AV;1;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
5;Cargado en carro L+D;2022-03-26 08:09:15;2022-03-26 08:14:15;2022-03-26 08:28:15;Usuario_AV;3;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
5;Carga L+D iniciada;2022-03-26 08:28:15;2022-03-26 08:28:15;2022-03-26 08:33:45;Usuario_AV;3;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
5;Instrumental normal;2022-03-26 08:33:45;2022-03-26 08:33:45;2022-03-26 09:33:45;Lavadora_L2;3;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
5;Carga L+D liberada;2022-03-26 09:33:45;2022-03-26 09:36:31;2022-03-26 09:43:48;Usuario_AV;3;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
5;assemply;2022-03-26 09:43:48;2022-03-26 09:43:48;2022-03-26 09:43:48;Usuario_AV;2;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
5;Montaje;2022-03-26 09:43:48;2022-03-26 09:43:48;2022-03-26 09:43:48;;2;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 09:43:48
5;Producción montada;2022-03-26 09:43:48;2022-03-26 09:43:48;2022-03-26 09:43:48;;2;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 09:43:48
5;Composición de cargas;2022-03-26 09:43:48;2022-03-26 09:43:48;2022-03-26 09:44:41;Usuario_AV;2;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
5;CONTENE;2022-03-26 09:44:41;2022-03-26 09:44:41;2022-03-26 10:54:16;Autoclave_A1;1;sid-7431B6F2-819F-4562-9FB3-1EFE00367CD6;PARALLEL;
5;Carga de esterilizador liberada;2022-03-26 10:54:16;2022-03-26 10:59:37;2022-03-26 11:03:57;Usuario_AV;3;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
6;Entrada Material Sucio;2022-03-26 08:25:35;2022-03-26 08:25:35;2022-03-26 08:51:38;Usuario_AV;2;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
6;Cargado en carro L+D;2022-03-26 08:51:38;2022-03-26 08:51:38;2022-03-26 09:02:38;Usuario_AV;4;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
6;Carga L+D iniciada;2022-03-26 09:02:38;2022-03-26 09:04:17;2022-03-26 09:15:42;Usuario_AV;5;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
6;Instrumental normal;2022-03-26 09:15:42;2022-03-26 09:18:08;2022-03-26 10:18:08;Lavadora_L3;4;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
6;Carga L+D liberada;2022-03-26 10:18:08;2022-03-26 10:18:08;2022-03-26 10:20:03;Usuario_AV;4;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
6;assemply;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:20:03;Usuario_AV;4;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
6;Montaje;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:20:03;;4;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:20:03
6;Producción montada;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:20:03;;4;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:20:03
6;Composición de cargas;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:25:57;Usuario_AV;4;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
6;PRIONES;2022-03-26 10:25:57;2022-03-26 10:46:06;2022-03-26 11:50:21;Autoclave_A3;2;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
6;Carga de esterilizador liberada;2022-03-26 11:50:21;2022-03-26 11:52:21;2022-03-26 12:00:38;Usuario_AV;5;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
7;Entrada Material Sucio;2022-03-26 08:49:22;2022-03-26 08:49:22;2022-03-26 08:55:39;Usuario_AV;3;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
7;Cargado en carro L+D;2022-03-26 08:55:39;2022-03-26 08:55:39;2022-03-26 09:00:39;Usuario_AV;5;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
7;Carga L+D iniciada;2022-03-26 09:00:39;2022-03-26 09:00:39;2022-03-26 09:06:33;Usuario_AV;4;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
7;Instrumental normal;2022-03-26 09:06:33;2022-03-26 09:18:08;2022-03-26 10:18:08;Lavadora_L3;4;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
7;Carga L+D liberada;2022-03-26 10:18:08;2022-03-26 10:18:08;2022-03-26 10:20:03;Usuario_AV;4;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
7;assemply;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:20:03;Usuario_AV;4;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
7;Montaje;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:20:03;;4;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:20:03
7;Producción montada;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:20:03;;4;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:20:03
7;Composición de cargas;2022-03-26 10:20:03;2022-03-26 10:20:03;2022-03-26 10:25:57;Usuario_AV;4;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
7;PRIONES;2022-03-26 10:25:57;2022-03-26 10:46:06;2022-03-26 11:50:21;Autoclave_A3;2;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
7;Carga de esterilizador liberada;2022-03-26 11:50:21;2022-03-26 11:52:21;2022-03-26 12:00:38;Usuario_AV;5;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
8;Entrada Material Sucio;2022-03-26 09:00:54;2022-03-26 09:02:38;2022-03-26 09:04:17;Usuario_AV;4;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
8;Cargado en carro L+D;2022-03-26 09:04:17;2022-03-26 09:04:17;2022-03-26 09:11:17;Usuario_AV;6;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
8;Carga L+D iniciada;2022-03-26 09:11:17;2022-03-26 09:11:17;2022-03-26 09:21:33;Usuario_AV;6;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
8;Instrumental normal;2022-03-26 09:21:33;2022-03-26 09:21:33;2022-03-26 10:21:33;Lavadora_L3;5;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
8;Carga L+D liberada;2022-03-26 10:21:33;2022-03-26 10:24:45;2022-03-26 10:38:48;Usuario_AV;5;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
8;assemply;2022-03-26 10:38:48;2022-03-26 10:47:01;2022-03-26 10:47:01;Usuario_AV;5;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
8;Montaje;2022-03-26 10:47:01;2022-03-26 10:47:01;2022-03-26 10:47:01;;5;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:38:48
8;Producción montada;2022-03-26 10:47:01;2022-03-26 10:47:01;2022-03-26 10:47:01;;5;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:47:01
8;Composición de cargas;2022-03-26 10:47:01;2022-03-26 10:48:16;2022-03-26 10:59:41;Usuario_AV;5;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
8;PRIONES;2022-03-26 10:59:41;2022-03-26 10:59:41;2022-03-26 12:10:45;Autoclave_A2;3;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
8;Carga de esterilizador liberada;2022-03-26 12:10:45;2022-03-26 12:12:14;2022-03-26 12:19:44;Usuario_AV;6;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
9;Entrada Material Sucio;2022-03-26 09:00:54;2022-03-26 09:02:38;2022-03-26 09:04:17;Usuario_AV;4;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
9;Cargado en carro L+D;2022-03-26 09:04:17;2022-03-26 09:04:17;2022-03-26 09:11:17;Usuario_AV;6;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
9;Carga L+D iniciada;2022-03-26 09:11:17;2022-03-26 09:11:17;2022-03-26 09:21:33;Usuario_AV;6;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
9;Instrumental normal;2022-03-26 09:21:33;2022-03-26 09:21:33;2022-03-26 10:21:33;Lavadora_L3;5;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
9;Carga L+D liberada;2022-03-26 10:21:33;2022-03-26 10:24:45;2022-03-26 10:38:48;Usuario_AV;5;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
9;assemply;2022-03-26 10:38:48;2022-03-26 10:47:01;2022-03-26 10:47:01;Usuario_AV;5;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
9;Montaje;2022-03-26 10:47:01;2022-03-26 10:47:01;2022-03-26 10:47:01;;5;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:38:48
9;Producción montada;2022-03-26 10:47:01;2022-03-26 10:47:01;2022-03-26 10:47:01;;5;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:47:01
9;Composición de cargas;2022-03-26 10:47:01;2022-03-26 10:48:16;2022-03-26 10:59:41;Usuario_AV;5;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
9;PRIONES;2022-03-26 10:59:41;2022-03-26 10:59:41;2022-03-26 12:10:45;Autoclave_A2;3;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
9;Carga de esterilizador liberada;2022-03-26 12:10:45;2022-03-26 12:12:14;2022-03-26 12:19:44;Usuario_AV;6;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
10;Entrada Material Sucio;2022-03-26 09:06:10;2022-03-26 09:06:33;2022-03-26 09:18:40;Usuario_AV;5;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
10;Cargado en carro L+D;2022-03-26 09:18:40;2022-03-26 09:21:33;2022-03-26 09:26:33;Usuario_AV;7;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
10;Carga L+D iniciada;2022-03-26 09:26:33;2022-03-26 09:26:33;2022-03-26 09:29:28;Usuario_AV;7;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
10;Instrumental normal;2022-03-26 09:29:28;2022-03-26 09:29:28;2022-03-26 10:29:28;Lavadora_<enter name>;6;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
10;Carga L+D liberada;2022-03-26 10:29:28;2022-03-26 10:35:57;2022-03-26 10:50:27;Usuario_AV;6;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
10;assemply;2022-03-26 10:50:27;2022-03-26 10:50:27;2022-03-26 10:50:27;Usuario_AV;6;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
10;Montaje;2022-03-26 10:50:27;2022-03-26 10:50:27;2022-03-26 10:50:27;;6;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:50:27
10;Producción montada;2022-03-26 10:50:27;2022-03-26 10:50:27;2022-03-26 10:50:27;;6;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:50:27
10;Composición de cargas;2022-03-26 10:50:27;2022-03-26 10:50:27;2022-03-26 11:00:43;Usuario_AV;6;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
10;GOMAS;2022-03-26 11:00:43;2022-03-26 11:00:43;2022-03-26 12:10:18;Autoclave_A1;1;sid-C206A1F2-BFA0-49CE-ADB0-959852A80258;PARALLEL;
10;Carga de esterilizador liberada;2022-03-26 12:10:18;2022-03-26 12:12:14;2022-03-26 12:19:44;Usuario_AV;6;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
11;Entrada Material Sucio;2022-03-26 09:18:10;2022-03-26 09:18:40;2022-03-26 09:31:10;Usuario_AV;6;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
11;Cargado en carro L+D;2022-03-26 09:31:10;2022-03-26 09:31:10;2022-03-26 09:38:10;Usuario_AV;8;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
11;Carga L+D iniciada;2022-03-26 09:38:10;2022-03-26 09:38:10;2022-03-26 09:38:10;Usuario_AV;8;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
11;Instrumental normal;2022-03-26 09:38:10;2022-03-26 09:38:10;2022-03-26 10:38:10;Lavadora_L2;7;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
11;Carga L+D liberada;2022-03-26 10:38:10;2022-03-26 10:42:34;2022-03-26 10:59:42;Usuario_AV;7;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
11;assemply;2022-03-26 10:59:42;2022-03-26 10:59:42;2022-03-26 10:59:42;Usuario_AV;7;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
11;Montaje;2022-03-26 10:59:42;2022-03-26 10:59:42;2022-03-26 10:59:42;;7;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:59:42
11;Producción montada;2022-03-26 10:59:42;2022-03-26 10:59:42;2022-03-26 10:59:42;;7;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 10:59:42
11;Composición de cargas;2022-03-26 10:59:42;2022-03-26 10:59:42;2022-03-26 11:02:37;Usuario_AV;7;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
11;PRIONES;2022-03-26 11:02:37;2022-03-26 11:02:37;2022-03-26 12:16:27;Autoclave_<enter name>;4;sid-C2BAE868-4117-4EC9-965B-EB16ABA26E8A;PARALLEL;
11;Carga de esterilizador liberada;2022-03-26 12:16:27;2022-03-26 12:19:44;2022-03-26 12:22:21;Usuario_AV;7;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
12;Entrada Material Sucio;2022-03-26 09:28:55;2022-03-26 09:29:28;2022-03-26 09:44:15;Usuario_AV;7;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
12;Cargado en carro L+D;2022-03-26 09:44:15;2022-03-26 09:44:15;2022-03-26 09:48:15;Usuario_AV;9;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
12;Carga L+D iniciada;2022-03-26 09:48:15;2022-03-26 09:48:15;2022-03-26 09:48:15;Usuario_AV;9;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
12;Instrumental normal;2022-03-26 09:48:15;2022-03-26 09:48:15;2022-03-26 10:48:15;Lavadora_L1;8;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
12;Carga L+D liberada;2022-03-26 10:48:15;2022-03-26 10:48:16;2022-03-26 11:07:11;Usuario_AV;8;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
12;assemply;2022-03-26 11:07:11;2022-03-26 11:07:11;2022-03-26 11:07:11;Usuario_AV;8;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
12;Montaje;2022-03-26 11:07:11;2022-03-26 11:07:11;2022-03-26 11:07:11;;8;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 11:07:11
12;Producción montada;2022-03-26 11:07:11;2022-03-26 11:07:11;2022-03-26 11:07:11;;8;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 11:07:11
12;Composición de cargas;2022-03-26 11:07:11;2022-03-26 11:07:11;2022-03-26 11:07:11;Usuario_AV;8;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
12;INTRUM;2022-03-26 11:07:11;2022-03-26 11:50:21;2022-03-26 12:54:36;Autoclave_A3;2;sid-257780B6-2484-4B65-891F-01BF1C344E5E;PARALLEL;
12;Carga de esterilizador liberada;2022-03-26 12:54:36;2022-03-26 12:54:36;2022-03-26 12:54:36;Usuario_AV;8;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
13;Entrada Material Sucio;2022-03-26 09:46:35;2022-03-26 09:46:35;2022-03-26 10:02:53;Usuario_AV;8;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
13;Cargado en carro L+D;2022-03-26 10:02:53;2022-03-26 10:02:53;2022-03-26 10:10:53;Usuario_AV;10;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
13;Carga L+D iniciada;2022-03-26 10:10:53;2022-03-26 10:10:53;2022-03-26 10:14:05;Usuario_AV;10;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
13;Instrumental normal;2022-03-26 10:14:05;2022-03-26 10:18:08;2022-03-26 11:18:08;Lavadora_L3;9;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
13;Carga L+D liberada;2022-03-26 11:18:08;2022-03-26 11:18:21;2022-03-26 11:44:56;Usuario_AV;9;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
13;assemply;2022-03-26 11:44:56;2022-03-26 11:50:57;2022-03-26 11:50:57;Usuario_AV;9;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;
13;Montaje;2022-03-26 11:50:57;2022-03-26 11:50:57;2022-03-26 11:50:57;;9;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 11:44:56
13;Producción montada;2022-03-26 11:50:57;2022-03-26 11:50:57;2022-03-26 11:50:57;;9;Activity_0n8tvc1;SEQUENTIAL_TASKBASED;2022-03-26 11:50:57
13;Composición de cargas;2022-03-26 11:50:57;2022-03-26 11:58:39;2022-03-26 11:58:39;Usuario_AV;9;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
13;CONTENE;2022-03-26 11:58:39;2022-03-26 11:58:39;2022-03-26 13:09:43;Autoclave_A3;3;sid-7431B6F2-819F-4562-9FB3-1EFE00367CD6;PARALLEL;
